,PC1_e,PC2_e,cities_es/province,PC1_c,PC2_c,PC3_c,PC4_c,PC1_d,PC2_d,PC1_g,PC2_g,PC3_g,PC1_r,PC2_r,PC3_r,PC1_tr,PC2_tr,PC1_t,PC2_t,cluster,latitud,longitud,provincia_original,municipio_original
1336,-0.16012358783164854,-0.30935451711836764,santiurde_de_reinosa/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-1.0998905323377226,0.06575683247849641,0.06954256221902536,0.19529729296666867,-1.0945439402389503,-0.3657943525754246,-0.18724098938188805,-0.3554644375128919,-0.6961051833939965,-1.4559645383872382,-0.4772412930823284,0.16034402471671927,0,43.06131,-4.081068,Cantabria,Santiurde de Reinosa
1337,-0.16012358783164854,-0.30935451711836764,santiurde_de_toranzo/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.95675638717967,0.08112130256164671,1.2086342463659887,-0.2676514291875033,-1.3046274065885377,-0.7574578361613221,-0.5632499733445279,-0.4349839473283825,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,43.23869000000001,-3.940012,Cantabria,Santiurde de Toranzo
1338,-0.16012358783164854,-0.30935451711836764,santona/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,0.018836839637660217,0.07859786273195422,1.1759147533801289,-0.5399591405600054,-1.0497872478351682,-0.22897827903100595,-0.1986570817023302,-0.8133568766078607,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,43.44215,-3.453193,Cantabria,Santoña
1339,-0.16012358783164854,-0.30935451711836764,san_vicente_de_la_barquera/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.411425487396534,0.14024059208195228,0.7543022194238506,-0.3431518105239467,-0.6825192190999646,-0.3591219202195993,-0.23810049334086106,-0.432378284673874,-0.7930962375059186,-1.8110745352606488,-0.4772412930823284,0.16034402471671927,0,43.38593,-4.398091,Cantabria,San Vicente de la Barquera
1340,-0.16012358783164854,-0.30935451711836764,saro/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.899015963863266,0.10222678468275798,0.932496576771083,-0.2931066910156417,-1.0867627490549594,-0.8985108907248055,-0.5086011319135407,-0.4261440423916287,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,43.26129,-3.829885,Cantabria,Saro
1341,-0.16012358783164854,-0.30935451711836764,selaya/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.9367095560269376,0.06269121064703398,0.7757908700720832,-0.2310532561361165,-1.0628680465200535,-0.3962668541872147,-0.2567986793578086,-0.3318347653248385,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,43.21114,-3.804945,Cantabria,Selaya
1342,-0.16012358783164854,-0.30935451711836764,soba/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.9739847730032292,0.0839432561009491,0.7924198779697308,-0.22116758488464028,-1.19473426428592,-0.8003766510939336,-0.5583468840145142,-0.2899572907894463,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,43.18806,-3.5172220000000003,Cantabria,Soba
1343,-0.16012358783164854,-0.30935451711836764,suances/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-0.2780304655438509,-0.049943598330379424,0.8576735103710101,-0.3338587241194712,-0.9310050426458124,-0.2991506844554612,-0.2636794140479881,-0.6555775471212915,-1.0476677700997352,1.5337889637779412,-0.4772412930823284,0.16034402471671927,0,43.42658,-4.041966,Cantabria,Suances
1344,-0.16012358783164854,-0.30935451711836764,los_tojos/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,-1.0877942106942475,0.06360614928655399,5.759317347162466,2.1474570345971173,4.8946486432638805,-1.2049291164641522,-0.499671872065367,0.07098390422796906,-1.1751952480941434,1.8317831502067217,-0.4772412930823284,0.16034402471671927,0,-1.0,-1.0,Cantabria,Los Tojos
1345,-0.16012358783164854,-0.30935451711836764,torrelavega/cantabria,0.9052529088780492,0.15234905894468098,-0.07399926191021891,1.221474038846741,4.283585006141219,0.5843592898380474,1.1692327059372722,-0.3561530918043337,-1.1143456955133129,2.187345695517447,-0.9024458542561724,-0.4011418723399581,-0.6222362337756272,-2.562045631537522,-0.4772412930823284,0.16034402471671927,0,43.35146,-4.0470169999999985,Cantabria,Torrelavega
