,cp,municipio,provincia,ccaa
5030,25725,montella_i_martinet,lleida,catalunya
5031,25726,lles_de_cerdanya,lleida,catalunya
5032,25727,prullans,lleida,catalunya
5033,25730,artesa_de_segre,lleida,catalunya
5034,25735,vilanova_de_meia,lleida,catalunya
5035,25736,artesa_de_segre,lleida,catalunya
5036,25737,alos_de_balaguer,lleida,catalunya
5037,25738,artesa_de_segre,lleida,catalunya
5038,25739,artesa_de_segre,lleida,catalunya
5039,25740,ponts,lleida,catalunya
5040,25746,ponts,lleida,catalunya
5041,25747,abella_de_la_conca,lleida,catalunya
5042,25748,cabanabona,lleida,catalunya
5043,25749,oliola,lleida,catalunya
5044,25750,tora,lleida,catalunya
5045,25751,tora,lleida,catalunya
5046,25752,biosca,lleida,catalunya
5047,25753,biosca,lleida,catalunya
5048,25788,,lleida,catalunya
5049,25790,coll_de_nargo,lleida,catalunya
5050,25791,tiurana,lleida,catalunya
5051,25792,bassella,lleida,catalunya
5052,25793,coll_de_nargo,lleida,catalunya
5053,25794,cabo,lleida,catalunya
5054,25795,ribera_d_urgellet,lleida,catalunya
5055,25796,ribera_d_urgellet,lleida,catalunya
5056,25797,ribera_d_urgellet,lleida,catalunya
5057,25798,les_valls_de_valira,lleida,catalunya
5058,25799,el_pont_de_bar,lleida,catalunya
5059,26001,logrono,la_rioja,la_rioja
5060,26002,logrono,la_rioja,la_rioja
5061,26003,logrono,la_rioja,la_rioja
5062,26004,logrono,la_rioja,la_rioja
5063,26005,logrono,la_rioja,la_rioja
5064,26006,logrono,la_rioja,la_rioja
5065,26007,logrono,la_rioja,la_rioja
5066,26008,logrono,la_rioja,la_rioja
5067,26009,logrono,la_rioja,la_rioja
5068,26100,almarza_de_cameros,la_rioja,la_rioja
5069,26110,nestares,la_rioja,la_rioja
5070,26111,almarza_de_cameros,la_rioja,la_rioja
5071,26120,albelda_de_iregua,la_rioja,la_rioja
5072,26121,nalda,la_rioja,la_rioja
5073,26122,gallinero_de_cameros,la_rioja,la_rioja
5074,26123,villanueva_de_cameros,la_rioja,la_rioja
5075,26124,nieva_de_cameros,la_rioja,la_rioja
5076,26125,villoslada_de_cameros,la_rioja,la_rioja
5077,26126,lumbreras,la_rioja,la_rioja
5078,26130,alberite,la_rioja,la_rioja
5079,26131,lagunilla_del_jubera,la_rioja,la_rioja
5080,26132,leza_de_rio_leza,la_rioja,la_rioja
5081,26133,ajamil_de_cameros,la_rioja,la_rioja
5082,26134,jalon_de_cameros,la_rioja,la_rioja
5083,26135,cabezon_de_cameros,la_rioja,la_rioja
5084,26140,lardero,la_rioja,la_rioja
5085,26141,alberite,la_rioja,la_rioja
5086,26142,villamediana_de_iregua,la_rioja,la_rioja
5087,26143,murillo_de_rio_leza,la_rioja,la_rioja
5088,26144,corera,la_rioja,la_rioja
5089,26145,ocon,la_rioja,la_rioja
5090,26146,el_redal,la_rioja,la_rioja
5091,26147,ocon,la_rioja,la_rioja
5092,26148,ocon,la_rioja,la_rioja
5093,26150,,la_rioja,la_rioja
5094,26151,arrubal,la_rioja,la_rioja
5095,26160,agoncillo,la_rioja,la_rioja
5096,26190,nalda,la_rioja,la_rioja
5097,26191,sorzano,la_rioja,la_rioja
5098,26200,haro,la_rioja,la_rioja
5099,26210,anguciana,la_rioja,la_rioja
5100,26211,foncea,la_rioja,la_rioja
5101,26212,miranda_de_ebro,la_rioja,la_rioja
5103,26213,herramelluri,la_rioja,la_rioja
5104,26214,cuzcurrita_de_rio_tiron,la_rioja,la_rioja
5105,26215,treviana,la_rioja,la_rioja
5106,26216,san_millan_de_yecora,la_rioja,la_rioja
5107,26220,ollauri,la_rioja,la_rioja
5108,26221,gimileo,la_rioja,la_rioja
5109,26222,rodezno,la_rioja,la_rioja
5110,26223,hormilleja,la_rioja,la_rioja
5111,26224,torrecilla_sobre_alesanco,la_rioja,la_rioja
5112,26226,,la_rioja,la_rioja
5113,26230,casalarreina,la_rioja,la_rioja
5114,26240,castanares_de_rioja,la_rioja,la_rioja
5115,26241,banos_de_rioja,la_rioja,la_rioja
5116,26250,arnedo,la_rioja,la_rioja
5117,26256,villalobar_de_rioja,la_rioja,la_rioja
5118,26257,banares,la_rioja,la_rioja
5119,26258,ciruena,la_rioja,la_rioja
5120,26259,corporales,la_rioja,la_rioja
5121,26260,santurde_de_rioja,la_rioja,la_rioja
5122,26261,pazuengos,la_rioja,la_rioja
5123,26270,ojacastro,la_rioja,la_rioja
5124,26280,ezcaray,la_rioja,la_rioja
5125,26288,valganon,la_rioja,la_rioja
5126,26289,ezcaray,la_rioja,la_rioja
5127,26290,brinas,la_rioja,la_rioja
5128,26291,cidamon,la_rioja,la_rioja
5129,26292,haro,la_rioja,la_rioja
5130,26300,najera,la_rioja,la_rioja
5131,26310,badaran,la_rioja,la_rioja
5132,26311,arenzana_de_abajo,la_rioja,la_rioja
5133,26312,arenzana_de_arriba,la_rioja,la_rioja
5134,26313,urunuela,la_rioja,la_rioja
5135,26314,huercanos,la_rioja,la_rioja
5136,26315,aleson,la_rioja,la_rioja
5137,26320,banos_de_rio_tobia,la_rioja,la_rioja
5138,26321,bobadilla,la_rioja,la_rioja
5139,26322,anguiano,la_rioja,la_rioja
5140,26323,azofra,la_rioja,la_rioja
5141,26324,alesanco,la_rioja,la_rioja
5142,26325,canillas_de_rio_tuerto,la_rioja,la_rioja
5143,26326,san_millan_de_la_cogolla,la_rioja,la_rioja
5144,26327,berceo,la_rioja,la_rioja
5145,26328,estollo,la_rioja,la_rioja
5146,26329,camprovin,la_rioja,la_rioja
5147,26330,briones,la_rioja,la_rioja
5148,26338,san_vicente_de_la_sonsierra,la_rioja,la_rioja
5149,26339,abalos,la_rioja,la_rioja
5150,26340,san_asensio,la_rioja,la_rioja
5151,26350,cenicero,la_rioja,la_rioja
5152,26359,torremontalbo,la_rioja,la_rioja
5153,26360,fuenmayor,la_rioja,la_rioja
5154,26370,navarrete,la_rioja,la_rioja
5155,26371,sotes,la_rioja,la_rioja
5156,26372,hornos_de_moncalvillo,la_rioja,la_rioja
5157,26373,daroca_de_rioja,la_rioja,la_rioja
5158,26374,medrano,la_rioja,la_rioja
5159,26375,entrena,la_rioja,la_rioja
5160,26376,sojuela,la_rioja,la_rioja
5161,26500,calahorra,la_rioja,la_rioja
5162,26509,alcanadre,la_rioja,la_rioja
5163,26510,pradejon,la_rioja,la_rioja
5164,26511,el_villar_de_arnedo,la_rioja,la_rioja
5165,26512,tudelilla,la_rioja,la_rioja
5166,26513,ausejo,la_rioja,la_rioja
5167,26520,cervera_del_rio_alhama,la_rioja,la_rioja
5168,26525,igea,la_rioja,la_rioja
5169,26526,cornago,la_rioja,la_rioja
5170,26527,cervera_del_rio_alhama,la_rioja,la_rioja
5171,26528,cervera_del_rio_alhama,la_rioja,la_rioja
5172,26529,cervera_del_rio_alhama,la_rioja,la_rioja
5173,26530,aguilar_del_rio_alhama,la_rioja,la_rioja
5174,26531,aguilar_del_rio_alhama,la_rioja,la_rioja
5175,26532,valdemadera,la_rioja,la_rioja
5176,26533,navajun,la_rioja,la_rioja
5177,26540,alfaro,la_rioja,la_rioja
5178,26550,rincon_de_soto,la_rioja,la_rioja
5179,26559,aldeanueva_de_ebro,la_rioja,la_rioja
5180,26560,autol,la_rioja,la_rioja
5181,26570,quel,la_rioja,la_rioja
5182,26580,arnedo,la_rioja,la_rioja
5183,26584,herce,la_rioja,la_rioja
5184,26585,arnedillo,la_rioja,la_rioja
5185,26586,enciso,la_rioja,la_rioja
5186,26587,gravalos,la_rioja,la_rioja
5187,26588,bergasa,la_rioja,la_rioja
5188,26589,arnedillo,la_rioja,la_rioja
5189,27001,lugo,lugo,galicia
5190,27002,lugo,lugo,galicia
5191,27003,lugo,lugo,galicia
5192,27004,lugo,lugo,galicia
5193,27100,a_fonsagrada,lugo,galicia
5194,27110,a_fonsagrada,lugo,galicia
5195,27111,a_fonsagrada,lugo,galicia
5196,27112,a_fonsagrada,lugo,galicia
5197,27113,a_fonsagrada,lugo,galicia
5198,27114,a_fonsagrada,lugo,galicia
5199,27115,a_fonsagrada,lugo,galicia
5200,27116,a_fonsagrada,lugo,galicia
5201,27117,a_fonsagrada,lugo,galicia
5202,27118,a_fonsagrada,lugo,galicia
5203,27120,castroverde,lugo,galicia
5204,27122,castroverde,lugo,galicia
5205,27123,castroverde,lugo,galicia
5206,27124,castroverde,lugo,galicia
5207,27125,castroverde,lugo,galicia
5208,27126,castroverde,lugo,galicia
5209,27127,castroverde,lugo,galicia
5210,27128,castroverde,lugo,galicia
5211,27129,castroverde,lugo,galicia
5212,27130,baleira,lugo,galicia
5213,27131,baleira,lugo,galicia
5214,27132,baleira,lugo,galicia
5215,27133,baleira,lugo,galicia
5216,27134,a_fonsagrada,lugo,galicia
5217,27135,a_fonsagrada,lugo,galicia
5218,27136,a_fonsagrada,lugo,galicia
5219,27140,lugo,lugo,galicia
5220,27141,lugo,lugo,galicia
5221,27142,castroverde,lugo,galicia
5222,27143,castroverde,lugo,galicia
5223,27144,castroverde,lugo,galicia
5224,27145,o_corgo,lugo,galicia
5225,27146,castroverde,lugo,galicia
5226,27150,outeiro_de_rei,lugo,galicia
5227,27151,outeiro_de_rei,lugo,galicia
5228,27152,guntin,lugo,galicia
5229,27153,outeiro_de_rei,lugo,galicia
5230,27154,outeiro_de_rei,lugo,galicia
5231,27155,outeiro_de_rei,lugo,galicia
5232,27156,friol,lugo,galicia
5233,27157,outeiro_de_rei,lugo,galicia
5234,27160,lugo,lugo,galicia
5235,27161,lugo,lugo,galicia
5236,27162,o_corgo,lugo,galicia
5237,27163,o_corgo,lugo,galicia
5238,27164,o_corgo,lugo,galicia
5239,27165,,lugo,galicia
5240,27166,castroverde,lugo,galicia
5241,27168,o_corgo,lugo,galicia
5242,27169,lugo,lugo,galicia
5243,27170,portomarin,lugo,galicia
5244,27177,portomarin,lugo,galicia
5245,27178,portomarin,lugo,galicia
5246,27180,lugo,lugo,galicia
5247,27181,guntin,lugo,galicia
5248,27182,lugo,lugo,galicia
5249,27183,guntin,lugo,galicia
5250,27184,guntin,lugo,galicia
5251,27185,guntin,lugo,galicia
5252,27186,guntin,lugo,galicia
5253,27187,portomarin,lugo,galicia
5254,27188,lugo,lugo,galicia
5255,27190,o_corgo,lugo,galicia
5256,27191,lugo,lugo,galicia
5257,27192,lugo,lugo,galicia
5258,27200,palas_de_rei,lugo,galicia
5259,27203,palas_de_rei,lugo,galicia
5260,27204,palas_de_rei,lugo,galicia
5261,27205,palas_de_rei,lugo,galicia
5262,27206,palas_de_rei,lugo,galicia
5263,27207,palas_de_rei,lugo,galicia
5264,27208,palas_de_rei,lugo,galicia
5265,27209,palas_de_rei,lugo,galicia
5266,27210,,lugo,galicia
5267,27211,guntin,lugo,galicia
5268,27212,portomarin,lugo,galicia
5269,27213,portomarin,lugo,galicia
5270,27214,portomarin,lugo,galicia
5271,27215,monterroso,lugo,galicia
5272,27216,palas_de_rei,lugo,galicia
5273,27217,palas_de_rei,lugo,galicia
5274,27220,friol,lugo,galicia
5275,27226,friol,lugo,galicia
5276,27227,friol,lugo,galicia
5277,27228,friol,lugo,galicia
5278,27229,friol,lugo,galicia
5279,27230,lugo,lugo,galicia
5280,27231,lugo,lugo,galicia
5281,27232,lugo,lugo,galicia
5282,27233,guntin,lugo,galicia
5283,27234,guntin,lugo,galicia
5284,27235,friol,lugo,galicia
5285,27240,meira,lugo,galicia
5286,27241,meira,lugo,galicia
5287,27242,,lugo,galicia
5288,27243,ribeira_de_piquin,lugo,galicia
5289,27244,ribeira_de_piquin,lugo,galicia
5290,27245,ribeira_de_piquin,lugo,galicia
5291,27246,a_pastoriza,lugo,galicia
5292,27247,meira,lugo,galicia
5293,27248,a_pastoriza,lugo,galicia
5294,27250,castro_de_rei,lugo,galicia
5295,27256,castro_de_rei,lugo,galicia
5296,27257,castro_de_rei,lugo,galicia
5297,27258,castro_de_rei,lugo,galicia
5298,27259,castro_de_rei,lugo,galicia
5299,27260,castro_de_rei,lugo,galicia
5300,27266,castro_de_rei,lugo,galicia
5301,27267,castro_de_rei,lugo,galicia
5302,27268,castro_de_rei,lugo,galicia
5303,27269,castro_de_rei,lugo,galicia
5304,27270,pol,lugo,galicia
5305,27271,castro_de_rei,lugo,galicia
5306,27272,pol,lugo,galicia
5307,27273,pol,lugo,galicia
5308,27274,pol,lugo,galicia
5309,27275,pol,lugo,galicia
5310,27276,baleira,lugo,galicia
5311,27277,baleira,lugo,galicia
5312,27278,baleira,lugo,galicia
5313,27279,pol,lugo,galicia
5314,27280,pol,lugo,galicia
5315,27282,castro_de_rei,lugo,galicia
5316,27283,pol,lugo,galicia
5317,27286,a_pastoriza,lugo,galicia
5318,27287,a_pastoriza,lugo,galicia
5319,27289,castro_de_rei,lugo,galicia
5320,27290,lugo,lugo,galicia
5321,27293,castroverde,lugo,galicia
5322,27294,lugo,lugo,galicia
5323,27296,lugo,lugo,galicia
5324,27297,lugo,lugo,galicia
5325,27298,lugo,lugo,galicia
5326,27299,friol,lugo,galicia
5327,27300,guitiriz,lugo,galicia
5328,27305,guitiriz,lugo,galicia
5329,27306,guitiriz,lugo,galicia
5330,27307,guitiriz,lugo,galicia
5331,27308,guitiriz,lugo,galicia
5332,27309,guitiriz,lugo,galicia
5333,27310,ribas_de_sil,lugo,galicia
5334,27317,ribas_de_sil,lugo,galicia
5335,27318,ribas_de_sil,lugo,galicia
5336,27320,quiroga,lugo,galicia
5337,27324,folgoso_do_courel,lugo,galicia
5338,27325,folgoso_do_courel,lugo,galicia
5339,27328,folgoso_do_courel,lugo,galicia
5340,27329,quiroga,lugo,galicia
5341,27330,a_pobra_do_brollon,lugo,galicia
5342,27331,a_pobra_do_brollon,lugo,galicia
5343,27332,a_pobra_do_brollon,lugo,galicia
5344,27333,a_pobra_do_brollon,lugo,galicia
5345,27334,a_pobra_do_brollon,lugo,galicia
5346,27335,a_pobra_do_brollon,lugo,galicia
5347,27336,a_pobra_do_brollon,lugo,galicia
5348,27338,a_pobra_do_brollon,lugo,galicia
5349,27339,folgoso_do_courel,lugo,galicia
5350,27340,boveda,lugo,galicia
5351,27341,o_incio,lugo,galicia
5352,27342,o_incio,lugo,galicia
5353,27343,boveda,lugo,galicia
5354,27344,boveda,lugo,galicia
5355,27345,o_incio,lugo,galicia
5356,27346,o_incio,lugo,galicia
5357,27347,o_incio,lugo,galicia
5358,27348,o_incio,lugo,galicia
5359,27349,boveda,lugo,galicia
5360,27350,boveda,lugo,galicia
5361,27359,boveda,lugo,galicia
5362,27360,lancara,lugo,galicia
5363,27362,o_paramo,lugo,galicia
5364,27363,o_paramo,lugo,galicia
5365,27364,o_paramo,lugo,galicia
5366,27366,lancara,lugo,galicia
5367,27367,lancara,lugo,galicia
5368,27368,lancara,lugo,galicia
5369,27369,lancara,lugo,galicia
5370,27370,begonte,lugo,galicia
5371,27371,begonte,lugo,galicia
5372,27372,begonte,lugo,galicia
5373,27373,begonte,lugo,galicia
5374,27374,outeiro_de_rei,lugo,galicia
5375,27375,begonte,lugo,galicia
5376,27376,cospeito,lugo,galicia
5377,27377,cospeito,lugo,galicia
5378,27378,cospeito,lugo,galicia
5379,27379,cospeito,lugo,galicia
5380,27380,guitiriz,lugo,galicia
5381,27388,guitiriz,lugo,galicia
5382,27389,guitiriz,lugo,galicia
5383,27390,quiroga,lugo,galicia
5384,27391,a_pobra_do_brollon,lugo,galicia
5385,27392,sarria,lugo,galicia
5386,27400,guitiriz,lugo,galicia
5387,27410,monforte_de_lemos,lugo,galicia
5388,27411,monforte_de_lemos,lugo,galicia
5389,27412,monforte_de_lemos,lugo,galicia
5390,27413,monforte_de_lemos,lugo,galicia
5391,27414,monforte_de_lemos,lugo,galicia
5392,27415,monforte_de_lemos,lugo,galicia
5393,27416,monforte_de_lemos,lugo,galicia
5394,27417,monforte_de_lemos,lugo,galicia
5395,27418,monforte_de_lemos,lugo,galicia
5396,27419,monforte_de_lemos,lugo,galicia
5397,27420,monforte_de_lemos,lugo,galicia
5398,27421,sober,lugo,galicia
5399,27422,sober,lugo,galicia
5400,27423,sober,lugo,galicia
5401,27424,sober,lugo,galicia
5402,27425,sober,lugo,galicia
5403,27430,panton,lugo,galicia
5404,27437,panton,lugo,galicia
5405,27438,panton,lugo,galicia
5406,27439,panton,lugo,galicia
5407,27440,sober,lugo,galicia
